,y,x,lon,lat,geometry_x,index_right,voronoi_id_x,OBJECTID,name,amenity,healthcare,healthcare_speciality,operator,operator_type,contact_phone,contact_website,contact_email,contact_fax,addr,address_full,address_street,address_housenumber,address_postcode,address_city,address_housename,address_suburb,address_subdistrict,address_district,address_province,address_state,denomination,religion,emergency,rooms,beds,capacity,wheelchair,wikidata,wikipedia,ORIG_FID,GlobalID,geometry_y,voronoi_id_y,travel_time
2111,6038169.655567058,504331.4758664927,9.066869,54.491133,POINT (504331.4758664927 6038169.655567058),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,2.9073924324324323
2112,6041354.861014433,508206.0601520509,9.126773,54.519711,POINT (508206.0601520509 6041354.861014433),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,19.794058378378363
2113,6037466.3168173935,505739.15795519,9.088587,54.484798,POINT (505739.15795519 6037466.3168173935),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,6.192256216216218
2114,6037461.53141607,505738.51612050476,9.088577,54.484755,POINT (505738.51612050476 6037461.53141607),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,6.17660756756757
2115,6037449.522146851,505744.7506768192,9.088673,54.484647,POINT (505744.7506768192 6037449.522146851),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,6.189515675675677
2116,6037447.413007505,505748.70527422376,9.088734,54.484628,POINT (505748.70527422376 6037447.413007505),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,6.2040162162162185
2117,6037446.41713808,505753.11197243154,9.088802,54.484619,POINT (505753.11197243154 6037446.41713808),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,6.218627027027028
2118,6037446.756669778,505757.6465584551,9.088872,54.484622,POINT (505757.6465584551 6037446.756669778),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,6.233331891891894
2119,6037455.003707306,505768.00187463965,9.089032,54.484696,POINT (505768.00187463965 6037455.003707306),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,6.277465945945948
2120,6037459.233749025,505769.4218107576,9.089054,54.484734,POINT (505769.4218107576 6037459.233749025),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,6.291924324324326
2121,6037463.795960076,505769.54561032896,9.089056,54.484775,POINT (505769.54561032896 6037463.795960076),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,6.306716756756758
2122,6037475.136350987,505762.3400705839,9.088945,54.484877,POINT (505762.3400705839 6037475.136350987),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,6.284620540540542
2123,6037476.911343034,505758.1267708045,9.08888,54.484893,POINT (505758.1267708045 6037476.911343034),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,6.269831351351353
2124,6037477.461884649,505753.52630634943,9.088809,54.484898,POINT (505753.52630634943 6037477.461884649),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,6.254847567567569
2125,6042743.990549862,502408.13733418565,9.037214,54.532256,POINT (502408.13733418565 6042743.990549862),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,15.369814299227805
2126,6042735.308794798,502403.0944952564,9.037136,54.532178,POINT (502403.0944952564 6042735.308794798),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,15.402337542471047
2127,6042749.339631171,502423.40617325145,9.03745,54.532304,POINT (502423.40617325145 6042749.339631171),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,15.308302947876454
2128,6042273.031014123,513435.53544247936,9.207603,54.527851,POINT (513435.53544247936 6042273.031014123),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN
2129,6042692.013608235,502382.15089667175,9.036812,54.531789,POINT (502382.15089667175 6042692.013608235),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,15.55814943436294
2130,6042661.731224772,502349.74617836316,9.036311,54.531517,POINT (502349.74617836316 6042661.731224772),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,15.706949434362938
2131,6042657.384189491,502335.1882746805,9.036086,54.531478,POINT (502335.1882746805 6042657.384189491),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,15.756094299227804
2132,6042643.336146715,502279.9961742549,9.035233,54.531352,POINT (502279.9961742549 6042643.336146715),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,15.940333218146723
2133,6042163.491313697,504580.5372455889,9.070776,54.527024,POINT (504580.5372455889 6042163.491313697),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,21.038337704123755
2134,6042638.966355973,502218.78078587755,9.034287,54.531313,POINT (502218.78078587755 6042638.966355973),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,16.13928997490348
2135,6042638.609149454,502170.2469371701,9.033537,54.53131,POINT (502170.2469371701 6042638.609149454),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,16.296240245173752
2136,6042640.685116645,502088.6441157929,9.032276,54.531329,POINT (502088.6441157929 6042640.685116645),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,16.560726731660235
2137,6036935.279534415,504382.4096121873,9.067637,54.480039,POINT (504382.4096121873 6036935.279534415),1.0,1.0,18145.0,Theodor Formella,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{69481A3E-ECE4-4AA3-BDF3-482D28EDAB34},POINT (504079.6630509812 6036841.866162099),1.0,1.0763708108108108
2138,6038224.517744705,503971.7292377322,9.061316,54.491629,POINT (503971.7292377322 6038224.517744705),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,9.0979427027027
2139,6036972.918043247,504526.47218811774,9.069861,54.480376,POINT (504526.47218811774 6036972.918043247),1.0,1.0,18145.0,Theodor Formella,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{69481A3E-ECE4-4AA3-BDF3-482D28EDAB34},POINT (504079.6630509812 6036841.866162099),1.0,1.5582616216216214
2140,6035625.893249682,505806.0912304611,9.089584,54.468257,POINT (505806.0912304611 6035625.893249682),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,1.3374032432432432
2141,6037358.0787742175,505490.18749142,9.084742,54.483828,POINT (505490.18749142 6037358.0787742175),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,5.293501621621622
2142,6037513.915677847,505894.3876206644,9.090984,54.485224,POINT (505894.3876206644 6037513.915677847),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,6.748125405405407
2143,6040818.158610494,515631.0394912494,9.24145,54.514713,POINT (515631.0394912494 6040818.158610494),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,31.1573168108108
2144,6037661.392589836,506342.30022732506,9.097901,54.486544,POINT (506342.30022732506 6037661.392589836),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,12.016417297297302
2145,6037684.913773871,506452.46265872195,9.099602,54.486754,POINT (506452.46265872195 6037684.913773871),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,12.381162162162164
2146,6036698.145451477,504910.0810337568,9.075777,54.477903,POINT (504910.0810337568 6036698.145451477),1.0,1.0,18145.0,Theodor Formella,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{69481A3E-ECE4-4AA3-BDF3-482D28EDAB34},POINT (504079.6630509812 6036841.866162099),1.0,3.6375600000000015
2147,6037694.045169094,507340.16382851737,9.113305,54.486824,POINT (507340.16382851737 6037694.045169094),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,15.252554594594603
2148,6037722.198579367,507545.99600330135,9.116483,54.487074,POINT (507545.99600330135 6037722.198579367),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,15.92641297297298
2149,6037872.637159648,508003.87103954045,9.123555,54.488419,POINT (508003.87103954045 6037872.637159648),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,17.48667891891892
2150,6038116.932300135,508467.1126435314,9.130713,54.490607,POINT (508467.1126435314 6038116.932300135),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,19.18275891891891
2151,6038279.915616096,508630.68879155256,9.133243,54.492069,POINT (508630.68879155256 6038279.915616096),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,19.933806486486475
2152,6036593.403350947,503955.39540582616,9.061042,54.47697,POINT (503955.39540582616 6036593.403350947),1.0,1.0,18145.0,Theodor Formella,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{69481A3E-ECE4-4AA3-BDF3-482D28EDAB34},POINT (504079.6630509812 6036841.866162099),1.0,1.376776216216216
2153,6038589.245371669,508747.0775555093,9.135049,54.494847,POINT (508747.0775555093 6038589.245371669),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,21.012025945945936
2154,6036615.772148738,504665.75283688045,9.072005,54.477165,POINT (504665.75283688045 6036615.772148738),1.0,1.0,18145.0,Theodor Formella,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{69481A3E-ECE4-4AA3-BDF3-482D28EDAB34},POINT (504079.6630509812 6036841.866162099),1.0,2.7802540540540543
2155,6036614.67678518,504682.6661557758,9.072266,54.477155,POINT (504682.6661557758 6036614.67678518),1.0,1.0,18145.0,Theodor Formella,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{69481A3E-ECE4-4AA3-BDF3-482D28EDAB34},POINT (504079.6630509812 6036841.866162099),1.0,2.835061621621622
2156,6038799.428580978,508916.36347111734,9.137669,54.496733,POINT (508916.36347111734 6038799.428580978),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,21.898365405405393
2157,6039076.331853517,509061.34417950176,9.139916,54.499219,POINT (509061.34417950176 6039076.331853517),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,22.9168281081081
2158,6039158.454094729,509119.59605377226,9.140818,54.499956,POINT (509119.59605377226 6039158.454094729),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,23.242903783783774
2159,6039232.9395644525,509197.74275153974,9.142027,54.500624,POINT (509197.74275153974 6039232.9395644525),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,23.592447567567557
2160,6039475.224575023,509704.69214741606,9.149863,54.502792,POINT (509704.69214741606 6039475.224575023),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,25.41458918918918
2161,6036596.7895681895,504600.00233547273,9.07099,54.476995,POINT (504600.00233547273 6036596.7895681895),1.0,1.0,18145.0,Theodor Formella,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{69481A3E-ECE4-4AA3-BDF3-482D28EDAB34},POINT (504079.6630509812 6036841.866162099),1.0,2.5371794594594594
2162,6039732.718290738,510609.72451100097,9.163848,54.505088,POINT (510609.72451100097 6039732.718290738),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,28.45883999999999
2163,6040025.58812233,511832.22811057593,9.182739,54.507693,POINT (511832.22811057593 6040025.58812233),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,44.04232978378379
2164,6038798.185580021,501802.065708234,9.027824,54.496797,POINT (501802.065708234 6038798.185580021),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,8.156701621621623
2165,6040141.417660562,512538.39367019397,9.19365,54.508717,POINT (512538.39367019397 6040141.417660562),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,41.718078972972975
2166,6040298.748601957,513051.46050671104,9.201581,54.510118,POINT (513051.46050671104 6040298.748601957),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,39.98107248648649
2167,6040396.914302787,513214.5297888236,9.204104,54.510996,POINT (513214.5297888236 6040396.914302787),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,39.36405843243244
2168,6040749.192535327,513959.0490800841,9.21562,54.514142,POINT (513959.0490800841 6040749.192535327),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,36.66755464864865
2169,6040867.582786387,514387.57534430927,9.222245,54.515194,POINT (514387.57534430927 6040867.582786387),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,35.22785627027026
2170,6036596.126722922,504493.1511770715,9.069341,54.47699,POINT (504493.1511770715 6036596.126722922),1.0,1.0,18145.0,Theodor Formella,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{69481A3E-ECE4-4AA3-BDF3-482D28EDAB34},POINT (504079.6630509812 6036841.866162099),1.0,2.1820313513513514
2171,6040869.991347844,514445.4434755393,9.223139,54.515214,POINT (514445.4434755393 6040869.991347844),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,35.03922275675675
2172,6036592.774438448,503999.78256955283,9.061727,54.476964,POINT (503999.78256955283 6036592.774438448),1.0,1.0,18145.0,Theodor Formella,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{69481A3E-ECE4-4AA3-BDF3-482D28EDAB34},POINT (504079.6630509812 6036841.866162099),1.0,1.2332270270270267
2173,6038112.866219839,503916.18358536495,9.060457,54.490626,POINT (503916.18358536495 6038112.866219839),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,8.693876756756758
2174,6042585.527759823,502774.8838398276,9.04288,54.53083,POINT (502774.8838398276 6042585.527759823),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,13.870333218146722
2175,6040792.720638882,514708.39969801984,9.227197,54.514512,POINT (514708.39969801984 6040792.720638882),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,34.149413027027016
2176,6042751.784585565,502417.77506466256,9.037363,54.532326,POINT (502417.77506466256 6042751.784585565),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,15.32816132625483
2177,6040798.962496188,514882.9806688079,9.229894,54.514563,POINT (514882.9806688079 6040798.962496188),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,33.58338924324323
2178,6042748.777196488,502411.9527197454,9.037273,54.532299,POINT (502411.9527197454 6042748.777196488),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,15.349991596525102
2179,6040825.411930681,515176.48410838604,9.234429,54.514792,POINT (515176.48410838604 6040825.411930681),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,32.62741735135135
2180,6040812.9573048,515832.5896233849,9.244563,54.51466,POINT (515832.5896233849 6040812.9573048),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,30.50534383783783
2181,6042674.872433769,502371.5471771165,9.036648,54.531635,POINT (502371.5471771165 6042674.872433769),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,15.62376997490348
2182,6040817.018054168,514993.8192005416,9.231607,54.514722,POINT (514993.8192005416 6040817.018054168),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,33.22022059459459
2183,6034813.58596026,515574.75529103866,9.240264,54.460751,POINT (515574.75529103866 6034813.58596026),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,0.14768756756756757
